"License Number","Status Changed From/To","Type| Dup","Original Issue Date","Expir. Date","Primary Owner and Premises Addr.","Mailing Addr.","Transfer-From/To","Conditions","Escrow","District Code","Geo Code","Prem Street","City","County","Zip Code","Mailing Street","Mailing City","Mailing Zip Code","Mailing State"
"301021","ACTIVE SUREND","41 | 0","11/21/1994","10/31/2023","DBA: BONJOUR CAFE                        CAMPOS, ARTHUR O                         24633 DEL PRADO,                         DANA POINT, CA  92629-2804","16 CALLENDER CT                               LAGUNA NIGUEL, CA  92677","","7","","11","3028","24633 DEL PRADO","DANA POINT","30","92629","16 CALLENDER CT","LAGUNA NIGUEL","92677","CA"
"372169","ACTIVE CANCEL","20 | 0","01/16/2001","12/31/2023","DBA: SALYER STORE                        MESUNAS, IVERNA DARLENE                         HWY 299 S/S,                         SALYER, CA  95563","PO BOX 190                              SALYER, CA  95563","20-238016/ 20-646792","","","31","5300","HWY 299 S/S","SALYER","53","95563","PO BOX 190","SALYER","95563","CA"
"381468","ACTIVE CANCEL","41 | 0","11/28/2001","10/31/2023","DBA: VILLAGE MEDITERRANEAN RIM                        MEDITERRANEAN RIM LLC                         123 AVENIDA DEL MAR,                         SAN CLEMENTE, CA  92672-4017","","","","","11","3016","123 AVENIDA DEL MAR","SAN CLEMENTE","30","92672","","","",""
"388618","ACTIVE CANCEL","41 | 0","09/06/2002","08/31/2023","DBA: PAIK'S RANCH HOUSE RESTAURANT                        PAIK, LAWRENCE ENGLE                         200 KERN ST,                         TAFT, CA  93268-3213","","","7","","6","1506","200 KERN ST","TAFT","15","93268","","","",""
"389274","ACTIVE CANCEL","41 | 0","07/22/2002","06/30/2023","DBA: WILD GINGER                        MOK, DEBORAH MATILDA                         2380 MAIN ST, STE G,                         CAMBRIA, CA  93428","","","","","13","4000","2380 MAIN ST, STE G","CAMBRIA","40","93428","","","",""
"447334","SUREND CANCEL","47 | 0","08/26/2019","07/31/2024","DBA: WHOLE FOODS MARKET                        WHOLE FOODS MARKET CALIFORNIA INC                         450 RHODE ISLAND ST,                         SAN FRANCISCO, CA  94107-2320","PO BOX 684786, ATTEN: LICENSING                              AUSTIN, TX  78768-4786","48-407748/ 47-648949","7","","24","3800","450 RHODE ISLAND ST","SAN FRANCISCO","38","94107","PO BOX 684786, ATTEN: LICENSING","AUSTIN","78768","TX"
"448389","ACTIVE SUREND","47 | 0","01/09/2007","12/31/2023","DBA: UNION POINT MARINA BAR & GRILL                        UNION POINT MARINA BAR & GRILL INC                         14201 W HIGHWAY 4,                         STOCKTON, CA  95206-9797","PO BOX 2970                              DUBLIN, CA  94568","47-443235","","","29","3900","14201 W HIGHWAY 4","STOCKTON","39","95206","PO BOX 2970","DUBLIN","94568","CA"
"455284","ACTIVE CANCEL","41 | 0","07/31/2007","06/30/2023","DBA: MAY GARDEN                        KUO, FONG HSIU                         1425 FULTON RD, STE 325,                         SANTA ROSA, CA  95401-7618","","41-291387/ 41-647163","","","27","4904","1425 FULTON RD, STE 325","SANTA ROSA","49","95401","","","",""
"458032","PEND ACTIVE","23 | 0","05/25/2023","04/30/2024","DBA: HOLLYS HILL VINEYARDS                        HOLLY'S HILL VINEYARDS, LLC                         3680 LEISURE LN,                         PLACERVILLE, CA  95667-8418","","","","","23","0900","3680 LEISURE LN","PLACERVILLE","09","95667","","","",""
