"License Number","Status","Type| Dup","Expir. Date","Primary Owner and Premises Addr.","Mailing Addr.","Action","Conditions","Escrow","District Code","Geo Code","Prem Street","City","County","Zip Code","Mailing Street","Mailing City","Mailing Zip Code","Mailing State"
"555004","Active","02 | 0","06/30/2024","DBA: POCOCK BREWING COMPANY                            POCOCK BREWING COMPANY, LLC                             24907 AVENUE TIBBITTS, STES A, B, C,                             SANTA CLARITA, CA  91355-3487","24907 AVENUE TIBBITTS, STE B                              SANTA CLARITA, CA  91355-3487","ORI","","","5","1985","24907 AVENUE TIBBITTS, STES A, B, C","SANTA CLARITA","19","91355","24907 AVENUE TIBBITTS, STE B","SANTA CLARITA","91355","CA"
"643709","Active","21 | 0","11/30/2024","DBA: TOTAL WINE & MORE                            CALIFORNIA FINE WINE & SPIRITS LLC                             71 TAMAL VISTA BLVD,                             CORTE MADERA, CA  94925-1145","6600 ROCKLEDGE DR, STE 150                              BETHESDA, MD  20817-1806","PER/PRM","","CALIFORNIA BUSINESS ESCROW 1748 MAIN ST ESCALON, CA  95320-1927","27","2102","71 TAMAL VISTA BLVD","CORTE MADERA","21","94925","6600 ROCKLEDGE DR, STE 150","BETHESDA","20817","MD"
"643709","Active","42 | 0","11/30/2024","DBA: TOTAL WINE & MORE                            CALIFORNIA FINE WINE & SPIRITS LLC                             71 TAMAL VISTA BLVD,                             CORTE MADERA, CA  94925-1145","6600 ROCKLEDGE DR, STE 150                              BETHESDA, MD  20817-1806","PER/PRM","","CALIFORNIA BUSINESS ESCROW 1748 MAIN ST ESCALON, CA  95320-1927","27","2102","71 TAMAL VISTA BLVD","CORTE MADERA","21","94925","6600 ROCKLEDGE DR, STE 150","BETHESDA","20817","MD"
"643709","Active","86 | 0","11/30/2024","DBA: TOTAL WINE & MORE                            CALIFORNIA FINE WINE & SPIRITS LLC                             71 TAMAL VISTA BLVD,                             CORTE MADERA, CA  94925-1145","6600 ROCKLEDGE DR, STE 150                              BETHESDA, MD  20817-1806","PER/PRM","","CALIFORNIA BUSINESS ESCROW 1748 MAIN ST ESCALON, CA  95320-1927","27","2102","71 TAMAL VISTA BLVD","CORTE MADERA","21","94925","6600 ROCKLEDGE DR, STE 150","BETHESDA","20817","MD"
"645627","Active","09 | 1","11/30/2024","DBA: CHATEAU DU MARTRET                            CHATEAU DU MARTRET LLC                             8439 LOS SERRANOS WAY,                             CITRUS HEIGHTS, CA  95610-3334","8439 LOS SERRANOS WAY                              CITRUS HEIGHTS, CA  95610-3334","ORI","7","","23","3406","8439 LOS SERRANOS WAY","CITRUS HEIGHTS","34","95610","8439 LOS SERRANOS WAY","CITRUS HEIGHTS","95610","CA"
"645627","Active","17 | 1","11/30/2024","DBA: CHATEAU DU MARTRET                            CHATEAU DU MARTRET LLC                             8439 LOS SERRANOS WAY,                             CITRUS HEIGHTS, CA  95610-3334","8439 LOS SERRANOS WAY                              CITRUS HEIGHTS, CA  95610-3334","ORI","7","","23","3406","8439 LOS SERRANOS WAY","CITRUS HEIGHTS","34","95610","8439 LOS SERRANOS WAY","CITRUS HEIGHTS","95610","CA"
"647223","Active","17 | 0","11/30/2024","ZINKE FARMS, INC.                             19424 ROAD 13, BLDG B,                             CHOWCHILLA, CA  93610-9035","PO BOX 550                              CHOWCHILLA, CA  93610-0550","ORI","7","","21","2000","19424 ROAD 13, BLDG B","CHOWCHILLA","20","93610","PO BOX 550","CHOWCHILLA","93610","CA"
"647223","Active","20 | 0","11/30/2024","ZINKE FARMS, INC.                             19424 ROAD 13, BLDG B,                             CHOWCHILLA, CA  93610-9035","PO BOX 550                              CHOWCHILLA, CA  93610-0550","ORI","7,I","","21","2000","19424 ROAD 13, BLDG B","CHOWCHILLA","20","93610","PO BOX 550","CHOWCHILLA","93610","CA"
"647508","Active","41 | 0","11/30/2024","DBA: TACOS DE BIRRIA ESTILO GUADALAJARA                             TACOS DE BIRRIA ESTILO GUADALAJARA LLC                              22912 PACIFIC PARK DR, UNIT B,                             ALISO VIEJO, CA  92656-5328","22912 PACIFIC PARK DR, UNIT B                              ALISO VIEJO, CA  92656-5328","PER","","CALIFORNIA BUSINESS ESCROW INC 1748 MAIN ST ESCALON, CA  95320-1927","11","3034","22912 PACIFIC PARK DR, UNIT B","ALISO VIEJO","30","92656","22912 PACIFIC PARK DR, UNIT B","ALISO VIEJO","92656","CA"
"647767","Active","41 | 0","11/30/2024","DBA: KOREATOWN PIZZA COMPANY                            KPC BP, INC.                             5236 BEACH BLVD,                             BUENA PARK, CA  90621-1230","","ORI","","","11","3003","5236 BEACH BLVD","BUENA PARK","30","90621","","","",""
"648090","Active","41 | 0","11/30/2024","DBA: STAND, THE                            STAND LLC THE                             7511 CARSON BLVD,                             LONG BEACH, CA  90808-2365","17000 VENTURA BLVD, STE 204                              ENCINO, CA  91316-4167","ORI","7","","3","1932","7511 CARSON BLVD","LONG BEACH","19","90808","17000 VENTURA BLVD, STE 204","ENCINO","91316","CA"
"648677","Active","58 | 1","11/30/2024","PATE 4 ME, INC.                             811 15TH STREET,                             MODESTO, CA  95354","1500 SCENIC DR, #2                              MODESTO, CA  95355","ORI","7","","29","5002","811 15TH STREET","MODESTO","50","95354","1500 SCENIC DR, #2","MODESTO","95355","CA"
"648677","Active","42 | 1","11/30/2024","PATE 4 ME, INC.                             811 15TH STREET,                             MODESTO, CA  95354","1500 SCENIC DR, #2                              MODESTO, CA  95355","ORI","7","","29","5002","811 15TH STREET","MODESTO","50","95354","1500 SCENIC DR, #2","MODESTO","95355","CA"
